,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.08, 0.09411239481143202)","(0.8733333333333333, 0.1279880946844369)","(0.04666666666666667, 0.0833809387832792)","(0.08, 0.11464230084422217)","(0.21333333333333335, 0.13557637102737477)","(0.25866666666666666, 0.060221812216726484)","(100.75440418406119, 5.317056402435266)","(6.080100992732332, 2.237734102292477)"
1,2,"(0.19333333333333333, 0.16242214252050852)","(0.9066666666666666, 0.0961150104723255)","(0.08, 0.08618916073713347)","(0.25333333333333335, 0.13557637102737477)","(0.36, 0.11212238211627762)","(0.3586666666666667, 0.06822930525249465)","(101.2360895096014, 5.440303928696206)","(6.1218043273334235, 2.205763429833669)"
2,3,"(0.18, 0.15212776585113297)","(0.9066666666666667, 0.08837151016885368)","(0.060000000000000005, 0.07367883976130073)","(0.31333333333333335, 0.1846489590960049)","(0.4266666666666667, 0.1830950832868254)","(0.37733333333333335, 0.09066946774384628)","(97.60142222533081, 5.50919084690819)","(5.415247933666493, 1.4559695527740792)"
3,4,"(0.20666666666666667, 0.1279880946844369)","(0.9466666666666667, 0.07432233529572063)","(0.10666666666666667, 0.09611501047232549)","(0.3466666666666667, 0.16417180315870614)","(0.4066666666666667, 0.1667618775665584)","(0.4026666666666667, 0.06584252497617397)","(95.00390009321855, 5.156438297819041)","(5.676424040065225, 1.5462697322213421)"
4,5,"(0.25333333333333335, 0.15522640914238175)","(0.9333333333333333, 0.08997354108424373)","(0.10666666666666667, 0.09611501047232549)","(0.43333333333333335, 0.2439750182371333)","(0.52, 0.15675276256394516)","(0.44933333333333336, 0.079234432149762)","(95.90474013166968, 4.5821410541243335)","(5.833293073600119, 1.7474990986555907)"
