,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.006666666666666667, 0.025819888974716113)","(0.64, 0.12983506020002017)","(0.11333333333333334, 0.11254628677422755)","(0.04, 0.07367883976130073)","(0.060000000000000005, 0.09102589898327995)","(0.17200000000000001, 0.05387816944604877)","(43.9746043907299, 0.20621535480513767)","(5.850119501534694, 1.9599192998260009)"
1,2,"(0.04666666666666667, 0.0915475416434127)","(0.64, 0.16388149028228557)","(0.10666666666666667, 0.10327955589886445)","(0.08, 0.13201731488169052)","(0.20666666666666667, 0.1667618775665584)","(0.216, 0.07679285681066214)","(43.73270502613547, 0.3188839861524151)","(5.501934253399668, 1.3617772607287686)"
2,3,"(0.05333333333333334, 0.07432233529572066)","(0.74, 0.17237832147426693)","(0.12000000000000001, 0.09411239481143203)","(0.10666666666666667, 0.12227992865708155)","(0.19333333333333333, 0.13345232785352157)","(0.24266666666666667, 0.07323803331473015)","(43.71621389359643, 0.33607786256106126)","(5.659757734199229, 1.4809143749089362)"
3,4,"(0.05333333333333334, 0.0833809387832792)","(0.7133333333333334, 0.188477610139267)","(0.10666666666666667, 0.08837151016885368)","(0.08, 0.12071217242444347)","(0.19333333333333333, 0.059361683970466365)","(0.22933333333333333, 0.0640832791503889)","(44.03132974860297, 0.2116868838114987)","(5.561389276398889, 1.3644589110347416)"
4,5,"(0.08, 0.152127765851133)","(0.7133333333333334, 0.22318047362958035)","(0.14, 0.11832159566199232)","(0.14, 0.13522468075656266)","(0.24, 0.15023790657297037)","(0.26266666666666666, 0.0928490838993707)","(43.94431897338169, 0.4275559739250434)","(5.721499302932838, 1.6678122966729072)"
