budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.0, 0.0)","(0.10666666666666667, 0.14375905768565217)","(0.0, 0.0)","(0.006666666666666667, 0.025819888974716113)","(0.0, 0.0)","(0.02266666666666667, 0.03283436063174122)","(0.16386895398027262, 0.11856081366654571)","(5.157906633665941, 0.795976270099263)"
2,"(0.0, 0.0)","(0.08, 0.14242792663559448)","(0.0, 0.0)","(0.02666666666666667, 0.10327955589886445)","(0.006666666666666667, 0.025819888974716113)","(0.02266666666666667, 0.05175031630913224)","(0.21737855132087133, 0.04261095043328155)","(5.102465012465837, 0.79561252632159)"
3,"(0.0, 0.0)","(0.11333333333333333, 0.16417180315870614)","(0.0, 0.0)","(0.04666666666666667, 0.15522640914238175)","(0.013333333333333334, 0.035186577527449844)","(0.034666666666666665, 0.06610237370566815)","(0.34421892888106714, 0.07266471357936966)","(5.104593469202518, 0.7991593177661156)"
4,"(0.0, 0.0)","(0.15333333333333332, 0.188477610139267)","(0.0, 0.0)","(0.06, 0.15946338585572373)","(0.013333333333333334, 0.035186577527449844)","(0.04533333333333334, 0.06653319973266479)","(0.4908944989418766, 0.08476585215988365)","(5.11145762919914, 0.793702021935202)"
5,"(0.0, 0.0)","(0.18, 0.21447610589527216)","(0.0, 0.0)","(0.04666666666666667, 0.15522640914238175)","(0.02666666666666667, 0.04577377082170635)","(0.050666666666666665, 0.07166057559940539)","(0.6506596824949763, 0.0904660624519561)","(5.103616496670293, 0.7949559845849733)"
