budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.0, 0.0)","(0.17333333333333334, 0.1279880946844369)","(0.08666666666666667, 0.11872336794093274)","(0.05333333333333334, 0.0833809387832792)","(0.05333333333333334, 0.0915475416434127)","(0.07333333333333333, 0.028949874578229836)","(24.605070563896636, 1.8424983801300472)","(5.729930286402426, 0.9056366277661251)"
2,"(0.0, 0.0)","(0.17333333333333334, 0.15796322658258458)","(0.05333333333333334, 0.0915475416434127)","(0.05333333333333334, 0.10600988273786194)","(0.05333333333333334, 0.051639777949432225)","(0.06666666666666667, 0.028949874578229836)","(31.46626693197953, 3.2374048529659714)","(5.677483405339687, 0.9021902655943606)"
3,"(0.0, 0.0)","(0.16666666666666666, 0.13972762620115436)","(0.05333333333333334, 0.07432233529572066)","(0.04, 0.07367883976130073)","(0.09333333333333334, 0.08837151016885368)","(0.07066666666666667, 0.03614784456460256)","(38.56737122903384, 4.822464864755427)","(5.688705346135733, 0.8925773167038797)"
4,"(0.0, 0.0)","(0.14, 0.09856107606091623)","(0.06666666666666667, 0.12909944487358055)","(0.07333333333333333, 0.08837151016885368)","(0.06666666666666667, 0.08164965809277261)","(0.06933333333333333, 0.0406143301006407)","(46.92094230414174, 6.803533709588401)","(5.6784258445317395, 0.9021785683414059)"
5,"(0.0, 0.0)","(0.19333333333333333, 0.13870146083619753)","(0.04666666666666667, 0.0915475416434127)","(0.05333333333333334, 0.0915475416434127)","(0.08, 0.06761234037828133)","(0.07466666666666667, 0.033352375513311674)","(54.845828043782, 8.076716666854324)","(5.680172799929278, 0.9066722829588889)"
