budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.0, 0.0)","(0.026666666666666665, 0.07988086367179802)","(0.0, 0.0)","(0.013333333333333334, 0.035186577527449844)","(0.0, 0.0)","(0.008, 0.022424476423255523)","(123.69423623860543, 6.667766647572973)","(5.635989768331638, 0.8766532411253518)"
2,"(0.0, 0.0)","(0.07333333333333333, 0.13870146083619753)","(0.0, 0.0)","(0.013333333333333334, 0.051639777949432225)","(0.006666666666666667, 0.025819888974716113)","(0.018666666666666668, 0.035830287799702695)","(123.2777463912343, 6.210359881718799)","(5.61318784020259, 0.8804903138699715)"
3,"(0.0, 0.0)","(0.06666666666666667, 0.12344267996967354)","(0.0, 0.0)","(0.026666666666666665, 0.07988086367179802)","(0.0, 0.0)","(0.018666666666666668, 0.03961721607488101)","(122.87779951619062, 5.861318492525674)","(5.610787390999031, 0.8821553211355883)"
4,"(0.0, 0.0)","(0.08666666666666667, 0.13020130933435714)","(0.0, 0.0)","(0.02666666666666667, 0.07037315505489969)","(0.006666666666666667, 0.025819888974716113)","(0.024, 0.038692930325097595)","(124.0258331190135, 5.657592871350781)","(5.610067923599854, 0.879671818456324)"
5,"(0.0, 0.0)","(0.12, 0.2336052836975837)","(0.0, 0.0)","(0.03333333333333333, 0.0723746864455746)","(0.006666666666666667, 0.025819888974716113)","(0.032, 0.056467436886859214)","(123.61372026246197, 5.226282162525228)","(5.615857997199055, 0.8872297261855911)"
