budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.10666666666666667, 0.1667618775665584)","(0.7133333333333334, 0.22318047362958035)","(0.3333333333333333, 0.2581988897471611)","(0.5333333333333333, 0.18387366263150307)","(0.44666666666666666, 0.20307165050320353)","(0.4266666666666667, 0.14195908196512455)","(0.2486146750859916, 0.08175053941822641)","(2.084776583597219, 2.0348897334842087)"
2,"(0.09333333333333334, 0.14864467059144132)","(0.8066666666666666, 0.14864467059144132)","(0.3933333333333333, 0.27115274205474954)","(0.5133333333333333, 0.21668498091095506)","(0.4666666666666667, 0.21269248984883138)","(0.45466666666666666, 0.1512739552064714)","(0.4055073375600235, 0.020587089421446443)","(1.6134753701335285, 0.3200174741867653)"
3,"(0.20666666666666667, 0.21201976547572388)","(0.86, 0.14040757000349274)","(0.5266666666666666, 0.20517124090680472)","(0.6133333333333333, 0.22318047362958035)","(0.5533333333333333, 0.2065591117977289)","(0.552, 0.13748766178409297)","(0.5811537030599235, 0.037703403578687227)","(1.5727263242685392, 0.3576168739022427)"
4,"(0.20666666666666667, 0.25764501233470904)","(0.8866666666666667, 0.15976172734359603)","(0.5133333333333333, 0.2748159557300295)","(0.64, 0.17237832147426693)","(0.5733333333333334, 0.19073791542572857)","(0.5640000000000001, 0.14681377903414145)","(0.7547060990744892, 0.07194030162449222)","(1.6706710417987778, 0.47144579343866)"
5,"(0.30666666666666664, 0.31274514194392183)","(0.8333333333333334, 0.17182493859684492)","(0.5333333333333333, 0.25260547066428274)","(0.62, 0.19712215212183246)","(0.64, 0.21646510771286642)","(0.5866666666666667, 0.1664188633996702)","(0.9390435463380223, 0.04974025008193083)","(1.5610140975331888, 0.36059988445179464)"
