budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.17333333333333334, 0.16242214252050852)","(0.32, 0.26511453050656103)","(0.04666666666666667, 0.07432233529572066)","(0.38, 0.3004758131459407)","(0.18666666666666668, 0.16417180315870614)","(0.22133333333333333, 0.17541243915276877)","(85.08244586231497, 4.971982084490564)","(4.295594588542978, 0.4751197771493293)"
2,"(0.17333333333333334, 0.16242214252050852)","(0.32, 0.26511453050656103)","(0.04666666666666667, 0.07432233529572066)","(0.38, 0.3004758131459407)","(0.18666666666666668, 0.16417180315870614)","(0.22133333333333333, 0.17541243915276877)","(125.25928686303087, 13.020343201465593)","(4.25735810661378, 0.4667168246405186)"
3,"(0.17333333333333334, 0.16242214252050852)","(0.32, 0.26511453050656103)","(0.04666666666666667, 0.07432233529572066)","(0.38, 0.3004758131459407)","(0.18666666666666668, 0.16417180315870614)","(0.22133333333333333, 0.17541243915276877)","(166.09762953488, 21.38395261999989)","(4.256982681939068, 0.46572597909986885)"
4,"(0.17333333333333334, 0.16242214252050852)","(0.32, 0.26511453050656103)","(0.04666666666666667, 0.07432233529572066)","(0.38, 0.3004758131459407)","(0.18666666666666668, 0.16417180315870614)","(0.22133333333333333, 0.17541243915276877)","(207.01383841651648, 29.356498150844143)","(4.271473571945292, 0.46397863969883285)"
5,"(0.17333333333333334, 0.16242214252050852)","(0.32, 0.26511453050656103)","(0.04666666666666667, 0.07432233529572066)","(0.38, 0.3004758131459407)","(0.18666666666666668, 0.16417180315870614)","(0.22133333333333333, 0.17541243915276877)","(249.10621971958318, 37.641002368074105)","(4.251674177047486, 0.4655700542666382)"
