budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.2, 0.1690308509457033)","(0.7133333333333333, 0.14074631010979938)","(0.03333333333333333, 0.06172133998483677)","(0.2733333333333333, 0.07037315505489967)","(0.2733333333333333, 0.16242214252050852)","(0.2986666666666667, 0.04373077809027587)","(218.54403915342797, 12.617761639605677)","(2.8408437348747007, 2.6072807416512433)"
2,"(0.17333333333333334, 0.14375905768565217)","(0.7333333333333333, 0.12909944487358058)","(0.03333333333333333, 0.06172133998483677)","(0.25333333333333335, 0.07432233529572065)","(0.2866666666666667, 0.1505545305418162)","(0.296, 0.05138093031466052)","(355.52330413680755, 28.77549698096244)","(2.757856509865572, 2.4400888433649786)"
3,"(0.20666666666666667, 0.13870146083619753)","(0.7066666666666667, 0.14864467059144132)","(0.04, 0.07367883976130073)","(0.2733333333333333, 0.07988086367179803)","(0.3, 0.16035674514745463)","(0.30533333333333335, 0.05097151398668906)","(494.4893991878916, 45.40236738255442)","(2.764156198470543, 2.4431579355288044)"
4,"(0.26, 0.18822478962286404)","(0.72, 0.1264911064067352)","(0.04666666666666667, 0.07432233529572066)","(0.28, 0.08618916073713347)","(0.26, 0.15491933384829668)","(0.31333333333333335, 0.04820590756130958)","(634.2578523354954, 62.17268371772855)","(2.765808000784212, 2.4507203302659435)"
5,"(0.23333333333333334, 0.18771812708978117)","(0.7533333333333333, 0.11872336794093276)","(0.04, 0.06324555320336758)","(0.2866666666666667, 0.0990430401872025)","(0.26, 0.14540583599999396)","(0.31466666666666665, 0.038889342400983754)","(774.1145688486052, 79.49053654599696)","(2.780348545596159, 2.4500714966435297)"
