,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(1.0, 0.0)","(0.6466666666666666, 0.11094829340518855)","(0.5733333333333334, 0.05547414670259428)","(11.260671543203594, 2.6860158817874367)","(1.754161064599854, 0.3879823221545757)"
1,2,"(0.0, 0.0)","(1.0, 0.0)","(0.7533333333333333, 0.12882250616735452)","(0.6266666666666667, 0.06441125308367726)","(10.708028549733717, 0.3532750906351626)","(1.6269544285998563, 0.3608088001358064)"
2,3,"(0.0, 0.0)","(1.0, 0.0)","(0.8766666666666667, 0.06510065466717854)","(0.6883333333333334, 0.032550327333589264)","(11.071917277333462, 0.39487188194013145)","(1.48826657266715, 0.2933929052780782)"
3,4,"(0.0, 0.0)","(1.0, 0.0)","(0.8766666666666667, 0.07037315505489966)","(0.6883333333333334, 0.035186577527449824)","(11.535538912465563, 0.7308207785560131)","(1.5780876085336786, 0.31796540192050204)"
4,5,"(0.0, 0.0)","(1.0, 0.0)","(0.9166666666666666, 0.06986381310057718)","(0.7083333333333334, 0.03493190655028858)","(11.52871715033228, 0.6269185988939144)","(1.642986565133227, 0.32795968428775935)"
