,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.5733333333333334, 0.10997835284835873)","(0.07666666666666667, 0.062297290317897304)","(0.18166666666666667, 0.048611678001229695)","(0.03540738772717304, 0.013910214762132564)","(1.6990340725322313, 0.4380526745841506)"
1,2,"(0.0, 0.0)","(0.54, 0.16818357317441643)","(0.19666666666666666, 0.09536895771286429)","(0.23333333333333334, 0.07359800721939873)","(0.05708194946516111, 0.00968636292667637)","(1.7410318020665727, 0.3627845389385299)"
2,3,"(0.0, 0.0)","(0.48, 0.13732131246511906)","(0.2833333333333333, 0.13583954119615155)","(0.26166666666666666, 0.08601633288980369)","(0.0861466295963813, 0.007706510788902234)","(1.6328823323999435, 0.42566380643697965)"
3,4,"(0.0, 0.0)","(0.48, 0.13201731488169052)","(0.21666666666666667, 0.09574271077563382)","(0.22833333333333333, 0.042116618143074165)","(0.11362782606544594, 0.017038941279458528)","(1.5674260236662425, 0.2292727120958964)"
4,5,"(0.0, 0.0)","(0.45999999999999996, 0.15023790657297034)","(0.2733333333333333, 0.1162919151265879)","(0.25166666666666665, 0.07703586054250196)","(0.1411970298012117, 0.018114756302721288)","(1.6523629765334287, 0.5114135639600955)"
