,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.9933333333333333, 0.025819888974716106)","(0.6566666666666667, 0.12658518682614298)","(0.5766666666666667, 0.06578283174492379)","(284.56077202579763, 14.117657263248987)","(2.922667979800705, 0.6501789883300177)"
1,2,"(0.0, 0.0)","(1.0, 0.0)","(0.8233333333333334, 0.08423323628614832)","(0.6616666666666666, 0.04211661814307417)","(519.4063100487339, 34.97154748421548)","(3.2886521424011637, 1.0058270290089015)"
2,3,"(0.0, 0.0)","(1.0, 0.0)","(0.8633333333333334, 0.07668736780560656)","(0.6816666666666666, 0.038343683902803266)","(731.595429928467, 59.4739546182312)","(3.0310021325999212, 0.7101234939493338)"
3,4,"(0.0, 0.0)","(0.9933333333333333, 0.025819888974716106)","(0.8866666666666667, 0.06935073041809875)","(0.6916666666666667, 0.03618734322278728)","(963.308459500006, 68.20610555666356)","(3.525329592600853, 1.1444927070398423)"
4,5,"(0.0, 0.0)","(1.0, 0.0)","(0.95, 0.042257712736425826)","(0.725, 0.021128856368212913)","(1157.0690333107361, 76.9229552630903)","(3.164097524997972, 0.5914182491593005)"
