,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.1, 0.08451542547285167)","(0.0, 0.0)","(0.0, 0.0)","(0.02666666666666667, 0.04577377082170635)","(0.025333333333333333, 0.015976172734359605)","(4352.575924300154, 118.05904660483516)","(4.026417247733722, 0.8551313856109102)"
1,2,"(0.0, 0.0)","(0.2, 0.09999999999999999)","(0.0, 0.0)","(0.013333333333333334, 0.035186577527449844)","(0.060000000000000005, 0.08280786712108251)","(0.05466666666666667, 0.02065591117977289)","(4044.1422314191236, 157.08268334140337)","(3.9486870960022014, 0.6666209299799207)"
2,3,"(0.0, 0.0)","(0.23333333333333334, 0.17182493859684492)","(0.0, 0.0)","(0.006666666666666667, 0.025819888974716113)","(0.1, 0.08451542547285167)","(0.068, 0.03277629805645711)","(3882.4248297515323, 145.57255895235852)","(3.9517866712373992, 0.6779514445678987)"
3,4,"(0.0, 0.0)","(0.3333333333333333, 0.11751393027860063)","(0.006666666666666667, 0.025819888974716113)","(0.006666666666666667, 0.025819888974716113)","(0.17333333333333334, 0.09611501047232549)","(0.104, 0.02947153590452029)","(3765.5505790610177, 169.90839968688746)","(3.98387460152929, 0.7030822825498405)"
4,5,"(0.0, 0.0)","(0.3333333333333333, 0.14960264830861913)","(0.0, 0.0)","(0.03333333333333333, 0.06172133998483677)","(0.2, 0.15118578920369088)","(0.11333333333333334, 0.040473389258811006)","(3728.7884451234713, 149.58077927715516)","(3.959235281838725, 0.6782135857264462)"
