,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.13333333333333333, 0.09759000729485333)","(0.0, 0.0)","(0.0, 0.0)","(0.08, 0.07745966692414834)","(0.042666666666666665, 0.02250925735484551)","(164.33536776794742, 12.374086547342124)","(4.417859570092211, 0.7949361637574863)"
1,2,"(0.0, 0.0)","(0.28, 0.12649110640673517)","(0.0, 0.0)","(0.013333333333333334, 0.035186577527449844)","(0.13333333333333333, 0.10465362369445672)","(0.08533333333333333, 0.037391111752597544)","(164.5911706541665, 10.534145723635692)","(4.478169168935468, 0.8343507205153692)"
2,3,"(0.0, 0.0)","(0.42, 0.161245154965971)","(0.0, 0.0)","(0.02, 0.041403933560541256)","(0.18, 0.09411239481143202)","(0.124, 0.04014260294784796)","(170.46530368806174, 18.72369356964504)","(4.496721747952203, 0.7443507275865998)"
3,4,"(0.0, 0.0)","(0.5066666666666667, 0.1869555587629877)","(0.0, 0.0)","(0.013333333333333334, 0.035186577527449844)","(0.24666666666666667, 0.12459458063579461)","(0.15333333333333332, 0.04186144947778268)","(170.1329151984925, 16.825925987895527)","(4.59075554329902, 0.769828565713302)"
4,5,"(0.0, 0.0)","(0.5599999999999999, 0.12421180068162374)","(0.0, 0.0)","(0.013333333333333334, 0.035186577527449844)","(0.29333333333333333, 0.15337473561121312)","(0.17333333333333334, 0.03518657752744984)","(167.5727592923368, 7.578866271850212)","(4.375104106465975, 0.6830038768826)"
