,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.18, 0.15675276256394519)","(0.0, 0.0)","(0.013333333333333334, 0.035186577527449844)","(0.05333333333333334, 0.0833809387832792)","(0.04933333333333333, 0.03104528182847635)","(114.27435697872812, 1.7038042062928809)","(9.451790433997909, 4.94126444435417)"
1,2,"(0.0, 0.0)","(0.29333333333333333, 0.1667618775665584)","(0.0, 0.0)","(0.02666666666666667, 0.04577377082170635)","(0.07333333333333333, 0.08837151016885368)","(0.07866666666666666, 0.03661901665736508)","(176.91528376437103, 2.6211896904432757)","(12.987490831657002, 4.552759205568205)"
2,3,"(0.0, 0.0)","(0.35333333333333333, 0.2030716505032035)","(0.0, 0.0)","(0.03333333333333333, 0.048795003647426664)","(0.10666666666666667, 0.08837151016885368)","(0.09866666666666667, 0.036619016657365076)","(241.85700424481183, 4.323555571308351)","(12.095407793081055, 4.176957122718608)"
3,4,"(0.0, 0.0)","(0.4066666666666667, 0.14375905768565214)","(0.0, 0.0)","(0.04, 0.050709255283711)","(0.15333333333333335, 0.09904304018720252)","(0.12000000000000001, 0.03207134902949093)","(305.9184311960203, 5.897448867769715)","(10.60524713077272, 4.604177694033749)"
4,5,"(0.0, 0.0)","(0.49333333333333335, 0.12798809468443686)","(0.0, 0.0)","(0.04666666666666667, 0.0833809387832792)","(0.18, 0.1082325538564332)","(0.14400000000000002, 0.03641035959331198)","(378.8132962982481, 22.01204730561652)","(10.699638194963336, 6.088002267754662)"
