,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.04666666666666667, 0.11254628677422755)","(0.6666666666666666, 0.41690469391639595)","(0.20666666666666667, 0.18309508328682536)","(0.08, 0.1820517979665599)","(0.5466666666666666, 0.1302013093343571)","(0.30933333333333335, 0.10977032299088771)","(17.26622405058394, 0.3757460534513485)"
1,2,"(0.04, 0.12983506020002017)","(0.7133333333333334, 0.37391111752597544)","(0.22, 0.20424075429327446)","(0.09333333333333334, 0.25764501233470904)","(0.6866666666666666, 0.15976172734359606)","(0.3506666666666667, 0.14098969904959452)","(17.920430434246857, 0.4056915215676753)"
2,3,"(0.10666666666666666, 0.23441924185608345)","(0.7133333333333334, 0.3833436851604327)","(0.26, 0.2164651077128664)","(0.17333333333333334, 0.3150207854064478)","(0.5866666666666667, 0.21336309316235907)","(0.368, 0.17067931500749753)","(18.53128685199966, 0.5360473487605818)"
3,4,"(0.13999999999999999, 0.21313979316066586)","(0.7933333333333333, 0.32616093018777154)","(0.24666666666666667, 0.22635833370586386)","(0.26666666666666666, 0.34156502553198664)","(0.7266666666666667, 0.19073791542572857)","(0.43466666666666665, 0.1731170812182432)","(19.11879523868362, 0.6106631983368223)"
4,5,"(0.19333333333333333, 0.3534860406754147)","(0.7733333333333333, 0.3283436063174123)","(0.32666666666666666, 0.23744673588186546)","(0.26666666666666666, 0.36187343222787294)","(0.6866666666666666, 0.1846489590960049)","(0.4493333333333333, 0.19854710368311188)","(19.37208400374899, 0.7788508654206653)"
