,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.006666666666666667, 0.025819888974716113)","(0.72, 0.3144155575939951)","(0.02666666666666667, 0.04577377082170635)","(0.07333333333333333, 0.19073791542572854)","(0.6, 0.19639610121239315)","(0.2853333333333333, 0.06738658902891866)","(4517.457000685856, 223.83862625153557)"
1,2,"(0.04, 0.12983506020002017)","(0.6933333333333334, 0.41656189158852436)","(0.013333333333333334, 0.035186577527449844)","(0.08, 0.25967012040004034)","(0.5866666666666667, 0.10600988273786191)","(0.2826666666666667, 0.10361099408478858)","(4135.984644305519, 254.59696648944757)"
2,3,"(0.04666666666666667, 0.15522640914238175)","(0.7333333333333333, 0.36187343222787294)","(0.0, 0.0)","(0.08, 0.1820517979665599)","(0.6666666666666666, 0.1759328876372492)","(0.30533333333333335, 0.10861903718085168)","(3910.14188505883, 269.7253918925429)"
3,4,"(0.02, 0.056061191058138816)","(0.7466666666666667, 0.35023801430836526)","(0.03333333333333333, 0.06172133998483677)","(0.06666666666666667, 0.13451854182690987)","(0.68, 0.18593393604027367)","(0.30933333333333335, 0.10388638482679505)","(3799.5668709410356, 176.76777521705236)"
4,5,"(0.04666666666666667, 0.15522640914238175)","(0.6533333333333333, 0.3925496632214045)","(0.03333333333333333, 0.048795003647426664)","(0.10666666666666667, 0.24338877385388022)","(0.7066666666666667, 0.12227992865708157)","(0.30933333333333335, 0.10361099408478859)","(3744.4469822930173, 164.58328980885778)"
