,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.02, 0.07745966692414834)","(0.26666666666666666, 0.23502786055720126)","(0.03333333333333333, 0.06172133998483677)","(0.006666666666666667, 0.025819888974716113)","(0.07333333333333333, 0.07037315505489969)","(0.08, 0.05126959555693246)","(389.72327590739974, 1.1846921292213017)"
1,2,"(0.03333333333333333, 0.12909944487358055)","(0.30666666666666664, 0.26313132697969516)","(0.02, 0.041403933560541256)","(0.02666666666666667, 0.10327955589886445)","(0.14, 0.11832159566199232)","(0.10533333333333333, 0.06780925628625666)","(388.87017271798106, 0.9789405013293363)"
2,3,"(0.02, 0.07745966692414834)","(0.32, 0.23964259101539406)","(0.02666666666666667, 0.04577377082170635)","(0.03333333333333333, 0.12909944487358055)","(0.14, 0.12983506020002017)","(0.108, 0.06961116495013056)","(388.7225407304242, 0.5977594485932557)"
3,4,"(0.02666666666666667, 0.10327955589886445)","(0.32, 0.290811671999988)","(0.02, 0.041403933560541256)","(0.02, 0.07745966692414834)","(0.12, 0.11464230084422217)","(0.10133333333333333, 0.060221812216726484)","(388.53375257725514, 1.1979125373855575)"
4,5,"(0.02, 0.07745966692414834)","(0.2733333333333333, 0.21201976547572388)","(0.02, 0.041403933560541256)","(0.006666666666666667, 0.025819888974716113)","(0.15333333333333335, 0.10600988273786194)","(0.09466666666666666, 0.05097151398668906)","(388.60579690206794, 0.8755640419333671)"
