,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.026666666666666665, 0.07988086367179802)","(0.7066666666666667, 0.36344908597386527)","(0.14, 0.11832159566199232)","(0.09333333333333334, 0.21201976547572385)","(0.5599999999999999, 0.15491933384829668)","(0.30533333333333335, 0.10377631622640981)","(387.0537770895908, 33.3948449016665)"
1,2,"(0.14666666666666667, 0.22949219304078008)","(0.7266666666666667, 0.3369329451445933)","(0.24, 0.18822478962286404)","(0.21333333333333332, 0.31592645316516915)","(0.64, 0.16818357317441643)","(0.3933333333333333, 0.16451950239004087)","(709.842056641231, 62.53345093029329)"
2,3,"(0.31333333333333335, 0.3997618338580158)","(0.7266666666666667, 0.3731462116089285)","(0.22, 0.12649110640673517)","(0.3666666666666667, 0.37922226175361046)","(0.7133333333333334, 0.16417180315870614)","(0.468, 0.19210116382483775)","(992.0045650164907, 107.66088808698422)"
3,4,"(0.31333333333333335, 0.3661901665736508)","(0.7933333333333333, 0.26313132697969516)","(0.2, 0.15118578920369088)","(0.5, 0.3946064947695181)","(0.7333333333333334, 0.14960264830861913)","(0.508, 0.18280356357889432)","(1283.1810288947077, 113.30985471182987)"
4,5,"(0.31333333333333335, 0.3833436851604327)","(0.7933333333333333, 0.30814344217000783)","(0.24666666666666667, 0.13557637102737474)","(0.5066666666666667, 0.43006090377106004)","(0.78, 0.1207121724244435)","(0.528, 0.17773174007073533)","(1585.7283229852717, 133.37193264703046)"
