,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.013333333333333334, 0.051639777949432225)","(0.28, 0.2569046515733026)","(0.0, 0.0)","(0.006666666666666667, 0.025819888974716113)","(0.08, 0.07745966692414834)","(0.076, 0.0496847202726495)","(389.72327590739974, 1.1846921292213017)"
1,2,"(0.006666666666666667, 0.025819888974716113)","(0.32666666666666666, 0.2865226659362887)","(0.006666666666666667, 0.025819888974716113)","(0.006666666666666667, 0.025819888974716113)","(0.12666666666666668, 0.1162919151265879)","(0.09466666666666668, 0.05926534360299409)","(388.87017271798106, 0.9789405013293363)"
2,3,"(0.006666666666666667, 0.025819888974716113)","(0.31333333333333335, 0.24162150645369376)","(0.013333333333333334, 0.035186577527449844)","(0.006666666666666667, 0.025819888974716113)","(0.13333333333333333, 0.12344267996967354)","(0.09466666666666666, 0.048677754770776044)","(388.7225407304242, 0.5977594485932557)"
3,4,"(0.006666666666666667, 0.025819888974716113)","(0.32666666666666666, 0.31274514194392183)","(0.013333333333333334, 0.035186577527449844)","(0.013333333333333334, 0.051639777949432225)","(0.12000000000000001, 0.12071217242444349)","(0.096, 0.054615539389967965)","(388.53375257725514, 1.1979125373855575)"
4,5,"(0.006666666666666667, 0.025819888974716113)","(0.31333333333333335, 0.25317037365228595)","(0.006666666666666667, 0.025819888974716113)","(0.006666666666666667, 0.025819888974716113)","(0.14666666666666667, 0.0833809387832792)","(0.096, 0.059617830506365405)","(388.60579690206794, 0.8755640419333671)"
