,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.04, 0.12983506020002017)","(0.5866666666666667, 0.4138092498218173)","(0.006666666666666667, 0.025819888974716113)","(0.04666666666666667, 0.1302013093343571)","(0.2733333333333333, 0.15337473561121312)","(0.19066666666666668, 0.10361099408478858)","(170.64588879843552, 4.976269422030912)"
1,2,"(0.026666666666666665, 0.07988086367179802)","(0.62, 0.39677269491305905)","(0.03333333333333333, 0.06172133998483677)","(0.04666666666666667, 0.1302013093343571)","(0.48, 0.12071217242444347)","(0.24133333333333334, 0.09179687721631202)","(175.1227142786607, 5.030661044509598)"
2,3,"(0.03333333333333333, 0.10465362369445673)","(0.6266666666666667, 0.3575045787252575)","(0.03333333333333333, 0.06172133998483677)","(0.08, 0.15212776585113297)","(0.47333333333333333, 0.18309508328682536)","(0.24933333333333332, 0.10305800493388363)","(167.83282167253395, 15.796405680250556)"
3,4,"(0.03333333333333333, 0.12909944487358055)","(0.64, 0.38877095717511767)","(0.03333333333333333, 0.06172133998483677)","(0.06, 0.15491933384829668)","(0.54, 0.18822478962286404)","(0.26133333333333336, 0.11599671588126147)","(173.9898959023878, 5.586972185026702)"
4,5,"(0.04, 0.10555973258234953)","(0.6733333333333333, 0.3614784456460256)","(0.06666666666666667, 0.08164965809277261)","(0.07333333333333333, 0.19073791542572854)","(0.6066666666666667, 0.15337473561121312)","(0.292, 0.09001587161638298)","(175.36455462258309, 4.715895978997616)"
