,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.54, 0.49828276539101196)","(0.32, 0.2596701204000403)","(0.0, 0.0)","(0.6066666666666667, 0.4992375138529708)","(0.22, 0.1820517979665599)","(0.3373333333333333, 0.2568898225940081)","(0.05947822667658329, 0.02633745720441481)"
1,2,"(0.013333333333333334, 0.051639777949432225)","(0.4, 0.304724700110022)","(0.0, 0.0)","(0.06, 0.15946338585572373)","(0.2, 0.13093073414159545)","(0.13466666666666668, 0.07268981719477305)","(0.09730674059440693, 0.012320721115157442)"
2,3,"(0.03333333333333333, 0.10465362369445673)","(0.36, 0.28982753492378877)","(0.006666666666666667, 0.025819888974716113)","(0.07333333333333333, 0.13870146083619753)","(0.24000000000000002, 0.14040757000349274)","(0.14266666666666666, 0.07166057559940539)","(0.13271912677834433, 0.009556322667146015)"
3,4,"(0.013333333333333334, 0.035186577527449844)","(0.34, 0.2772312083030027)","(0.006666666666666667, 0.025819888974716113)","(0.04666666666666667, 0.0833809387832792)","(0.24000000000000002, 0.15491933384829668)","(0.12933333333333333, 0.0696385224536234)","(0.17938065975904466, 0.018518241068807447)"
4,5,"(0.03333333333333333, 0.08164965809277261)","(0.3066666666666667, 0.30581662728473336)","(0.013333333333333334, 0.035186577527449844)","(0.05333333333333334, 0.0833809387832792)","(0.24, 0.15491933384829668)","(0.12933333333333333, 0.06670475102662335)","(0.20407619345933198, 0.010425173555308587)"
