,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.5466666666666666, 0.49405995394813984)","(0.3466666666666667, 0.26956755492207635)","(0.04, 0.06324555320336758)","(0.6133333333333333, 0.4911599487316685)","(0.23333333333333334, 0.18387366263150307)","(0.35600000000000004, 0.2532305555925554)","(0.05947822667658329, 0.02633745720441481)"
1,2,"(0.013333333333333334, 0.035186577527449844)","(0.36, 0.29228166454393173)","(0.03333333333333333, 0.048795003647426664)","(0.04666666666666667, 0.07432233529572066)","(0.23333333333333334, 0.11751393027860063)","(0.13733333333333334, 0.06363586889108853)","(0.09730674059440693, 0.012320721115157442)"
2,3,"(0.03333333333333333, 0.0723746864455746)","(0.34, 0.2772312083030027)","(0.03333333333333333, 0.06172133998483677)","(0.06666666666666667, 0.11126972805283737)","(0.22666666666666668, 0.1279880946844369)","(0.14, 0.07445036697597361)","(0.13271912677834433, 0.009556322667146015)"
3,4,"(0.013333333333333334, 0.035186577527449844)","(0.31333333333333335, 0.24455985731416308)","(0.04666666666666667, 0.06399404734221845)","(0.08, 0.16987390281365428)","(0.21333333333333335, 0.15522640914238175)","(0.13333333333333333, 0.08269277621470474)","(0.17938065975904466, 0.018518241068807447)"
4,5,"(0.03333333333333333, 0.08164965809277261)","(0.3466666666666667, 0.2996823715361379)","(0.060000000000000005, 0.0632455532033676)","(0.03333333333333333, 0.06172133998483677)","(0.22, 0.161245154965971)","(0.13866666666666666, 0.0694742158406028)","(0.20407619345933198, 0.010425173555308587)"
