,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.03333333333333333, 0.12909944487358055)","(0.6266666666666667, 0.41827309374663457)","(0.02666666666666667, 0.04577377082170635)","(0.04666666666666666, 0.18073922282301277)","(0.28, 0.16987390281365428)","(0.20266666666666666, 0.11925163470976984)","(170.64588879843552, 4.976269422030912)"
1,2,"(0.02, 0.07745966692414834)","(0.62, 0.41092230756816167)","(0.013333333333333334, 0.035186577527449844)","(0.05333333333333333, 0.18073922282301277)","(0.48, 0.12071217242444346)","(0.23733333333333334, 0.10305800493388362)","(175.1227142786607, 5.030661044509598)"
2,3,"(0.04, 0.12983506020002017)","(0.6333333333333333, 0.38297084310253526)","(0.02666666666666667, 0.04577377082170635)","(0.06, 0.145405835999994)","(0.48666666666666664, 0.20998866182543782)","(0.24933333333333335, 0.10305800493388362)","(167.83282167253395, 15.796405680250556)"
3,4,"(0.04, 0.12983506020002017)","(0.6466666666666667, 0.40684617427697356)","(0.02, 0.041403933560541256)","(0.07333333333333333, 0.19073791542572854)","(0.5133333333333333, 0.19591057240729093)","(0.25866666666666666, 0.12034869971798418)","(173.9898959023878, 5.586972185026702)"
4,5,"(0.026666666666666665, 0.07988086367179802)","(0.6733333333333333, 0.3825976377095818)","(0.03333333333333333, 0.06172133998483677)","(0.06666666666666667, 0.20930724738891346)","(0.6266666666666667, 0.13870146083619755)","(0.2853333333333333, 0.09148510157136959)","(175.36455462258309, 4.715895978997616)"
