,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.86, 0.15491933384829668)","(0.19333333333333333, 0.10997835284835873)","(0.31166666666666665, 0.07610300037887249)","(0.26041545599776633, 0.015499464299901317)","(0.9001399795951632, 0.3731250543180277)"
1,2,"(0.0, 0.0)","(0.94, 0.12983506020002017)","(0.4066666666666667, 0.13610220249433705)","(0.43833333333333335, 0.07841434514047492)","(0.48201187964684017, 0.01912381686783656)","(0.8633626217837446, 0.2765395306401956)"
2,3,"(0.006666666666666667, 0.025819888974716113)","(0.9533333333333334, 0.11254628677422755)","(0.5466666666666666, 0.15976172734359606)","(0.5133333333333333, 0.0865337809071997)","(0.6918574632572321, 0.02427783740583997)","(0.8609187299928939, 0.28935601645356984)"
3,4,"(0.02, 0.07745966692414834)","(0.98, 0.04140393356054124)","(0.6366666666666667, 0.13688716242984672)","(0.5683333333333334, 0.07347659167251516)","(0.9020897871349007, 0.04070159712988594)","(0.8684397611340198, 0.28577471550555034)"
4,5,"(0.02666666666666667, 0.10327955589886445)","(0.9733333333333334, 0.04577377082170634)","(0.71, 0.13255726525328052)","(0.605, 0.07146427679017579)","(1.0771396495285444, 0.05753749980899889)","(0.842094367595079, 0.31032782472209913)"
