,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.7466666666666667, 0.188477610139267)","(0.32, 0.1800793475903648)","(0.3466666666666667, 0.11412190641506793)","(36.618185227907574, 4.275760169272136)","(1.0098923668071318, 0.4391090987784826)"
1,2,"(0.0, 0.0)","(0.7866666666666666, 0.16417180315870614)","(0.41333333333333333, 0.20219038647015933)","(0.4033333333333333, 0.11451242394646634)","(38.73327243000968, 0.26062869624337937)","(1.0301608429290354, 0.34428517688658816)"
2,3,"(0.0, 0.0)","(0.7866666666666666, 0.16846647257229666)","(0.43666666666666665, 0.19952324127660873)","(0.415, 0.11409582438834975)","(38.80204491289332, 0.39160585344553966)","(1.0103695120002765, 0.3294990019066379)"
3,4,"(0.013333333333333334, 0.035186577527449844)","(0.82, 0.152127765851133)","(0.47000000000000003, 0.18497104020436742)","(0.4433333333333333, 0.11317916685293195)","(38.8681114795773, 0.39749643071559887)","(1.0203397549223154, 0.35616751516880557)"
4,5,"(0.02, 0.041403933560541256)","(0.82, 0.1264911064067352)","(0.48000000000000004, 0.17808505191139912)","(0.45, 0.10177004891982147)","(39.032800648586516, 0.23641176429481967)","(1.0068827062573595, 0.35299264528202046)"
