,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.006666666666666667, 0.025819888974716113)","(0.84, 0.13522468075656266)","(0.32666666666666666, 0.12081075322684688)","(0.375, 0.07319250547113999)","(13.378848409156005, 0.29023482157006264)","(1.155371517536696, 0.5428376883368096)"
1,2,"(0.006666666666666667, 0.025819888974716113)","(0.8666666666666667, 0.08997354108424373)","(0.4533333333333333, 0.11872336794093273)","(0.445, 0.05763183643984089)","(13.621417336065011, 0.1813263855419267)","(1.0711142255342565, 0.365469370849476)"
2,3,"(0.006666666666666667, 0.025819888974716113)","(0.8666666666666667, 0.11751393027860063)","(0.56, 0.13784048752090222)","(0.49833333333333335, 0.07468186494980528)","(14.067700381126876, 0.26405596349599497)","(1.0442715789269035, 0.34487550476762746)"
3,4,"(0.006666666666666667, 0.025819888974716113)","(0.9066666666666667, 0.079880863671798)","(0.59, 0.15376233980678475)","(0.5233333333333333, 0.07645415682118334)","(14.302970079534377, 0.4736958602719124)","(1.0434412699968865, 0.34466122690281936)"
4,5,"(0.006666666666666667, 0.025819888974716113)","(0.8733333333333334, 0.09611501047232547)","(0.6433333333333333, 0.1162919151265879)","(0.5416666666666666, 0.06857390868530794)","(14.799928778739801, 0.5377862544947033)","(1.0557044172659515, 0.3542158389481334)"
