,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.86, 0.17647338933351153)","(0.31333333333333335, 0.16633299933166198)","(0.37166666666666665, 0.10643016937119357)","(103.30759536817592, 10.85705287280821)","(1.0758963042637333, 0.4181219123695927)"
1,2,"(0.0, 0.0)","(0.9333333333333333, 0.11126972805283736)","(0.4633333333333333, 0.16308046509388577)","(0.465, 0.10168227827053107)","(100.4443192435157, 11.811211154297423)","(1.032316031989952, 0.3305327504122951)"
2,3,"(0.0, 0.0)","(0.9266666666666666, 0.13345232785352157)","(0.5466666666666666, 0.15637257097196092)","(0.505, 0.10740444257903993)","(97.00134285403183, 12.310319402399621)","(1.0067882574667844, 0.3319293841111417)"
3,4,"(0.006666666666666667, 0.025819888974716113)","(0.9266666666666666, 0.13345232785352157)","(0.6066666666666667, 0.18599795185764303)","(0.5366666666666666, 0.11872336794093273)","(95.73532784785299, 12.125517346656393)","(1.0418401271337643, 0.3476467145671328)"
4,5,"(0.006666666666666667, 0.025819888974716113)","(0.9400000000000001, 0.11212238211627762)","(0.6333333333333333, 0.17286107827082528)","(0.5533333333333333, 0.10809497587549484)","(93.20422951250414, 11.679256779224458)","(1.0185179186635651, 0.3491487069687538)"
