budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.0, 0.0)","(0.76, 0.19928443419967784)","(0.02, 0.041403933560541256)","(0.0, 0.0)","(0.28, 0.14242792663559448)","(0.212, 0.051158018502898035)","(492.0696140228616, 20.145858288550365)","(2.439577407669276, 0.4959033297234327)"
2,"(0.0, 0.0)","(0.92, 0.1082325538564332)","(0.06666666666666667, 0.06172133998483677)","(0.2, 0.1851640199545103)","(0.54, 0.14540583599999396)","(0.3453333333333333, 0.04748934717637309)","(823.1108593216709, 35.88542340668837)","(2.279850340328024, 0.36441301657829694)"
3,"(0.0, 0.0)","(0.9533333333333334, 0.05163977794943221)","(0.1, 0.07559289460184546)","(0.5333333333333333, 0.2716790823923031)","(0.7266666666666667, 0.15796322658258458)","(0.46266666666666667, 0.07284687135812126)","(1139.4278385348541, 56.553158114293325)","(2.3099547887958276, 0.37977161433899825)"
4,"(0.006666666666666667, 0.025819888974716113)","(0.9666666666666667, 0.04879500364742665)","(0.12666666666666668, 0.09611501047232549)","(0.7266666666666667, 0.22824381283013587)","(0.8, 0.14142135623730953)","(0.5253333333333333, 0.07424541031189033)","(1481.213157515678, 76.03499574369194)","(2.3294084547980067, 0.3817380035990969)"
5,"(0.013333333333333334, 0.035186577527449844)","(0.9866666666666667, 0.03518657752744983)","(0.14666666666666667, 0.0990430401872025)","(0.96, 0.05070925528371099)","(0.92, 0.06761234037828132)","(0.6053333333333333, 0.030674947122242627)","(1799.9135042695484, 104.26692655718914)","(2.339787741145119, 0.3792667934485763)"
