budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.0, 0.0)","(0.18, 0.11464230084422217)","(0.006666666666666667, 0.025819888974716113)","(0.03333333333333333, 0.06172133998483677)","(0.09333333333333334, 0.0961150104723255)","(0.06266666666666666, 0.03534860406754148)","(27.342872561176772, 1.6217423612803437)","(1.0270086460591605, 0.34908342547655025)"
2,"(0.0, 0.0)","(0.20666666666666667, 0.10997835284835873)","(0.013333333333333334, 0.035186577527449844)","(0.08, 0.08618916073713347)","(0.060000000000000005, 0.050709255283711)","(0.07200000000000001, 0.030983866769659335)","(37.3619005853252, 3.4227379795090385)","(0.9284447200673943, 0.18382054803589765)"
3,"(0.0, 0.0)","(0.16666666666666666, 0.12344267996967352)","(0.013333333333333334, 0.035186577527449844)","(0.10666666666666667, 0.12227992865708155)","(0.06666666666666667, 0.08164965809277261)","(0.07066666666666667, 0.04399134113934349)","(48.28651454399999, 4.822492870747454)","(0.9441926113970112, 0.2016908047519021)"
4,"(0.0, 0.0)","(0.17333333333333334, 0.12227992865708155)","(0.013333333333333334, 0.035186577527449844)","(0.12000000000000001, 0.10823255385643321)","(0.11333333333333334, 0.12459458063579461)","(0.084, 0.05565197981332611)","(61.204953660185375, 7.597445258986186)","(0.9579508044698741, 0.19984458327760546)"
5,"(0.0, 0.0)","(0.16666666666666666, 0.14960264830861913)","(0.03333333333333333, 0.06172133998483677)","(0.15333333333333335, 0.17674302033770736)","(0.15333333333333335, 0.12459458063579461)","(0.10133333333333333, 0.06300415708128956)","(70.45638505296277, 9.158812961839995)","(0.9425548101988777, 0.19912845304671944)"
