,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.08, 0.11464230084422217)","(0.8200000000000001, 0.09411239481143203)","(0.3433333333333333, 0.13074875944053196)","(0.39666666666666667, 0.0885733486735039)","(0.24626421771633128, 0.019740016885862303)","(11.161878922135413, 4.5351521372495105)"
1,2,"(0.12000000000000001, 0.11464230084422217)","(0.92, 0.09411239481143202)","(0.45666666666666667, 0.13998299216418433)","(0.48833333333333334, 0.09105858919765156)","(0.442081262365294, 0.01226109187110004)","(11.900638074458888, 5.367198216929184)"
2,3,"(0.24666666666666667, 0.16846647257229663)","(0.9333333333333333, 0.07237468644557457)","(0.5666666666666667, 0.11286317042372697)","(0.5783333333333334, 0.07898161329129229)","(0.6520983565986778, 0.0025612317463439)","(11.128830740670674, 4.657470433854667)"
3,4,"(0.4533333333333333, 0.22949219304078006)","(0.9400000000000001, 0.06324555320336757)","(0.63, 0.09599107101332764)","(0.6633333333333333, 0.08121107126025427)","(0.8569195020012558, 0.0016256839220952772)","(11.187009533680975, 4.718873888791852)"
4,5,"(0.6466666666666667, 0.22318047362958038)","(0.9333333333333333, 0.07237468644557457)","(0.6433333333333333, 0.12081075322684688)","(0.7166666666666667, 0.08643053913541263)","(1.0559763592590268, 0.005711513663393484)","(10.990663164745396, 5.203184834120213)"
