,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.6333333333333333, 0.13451854182690987)","(0.04666666666666667, 0.051639777949432225)","(0.05333333333333334, 0.14074631010979938)","(0.14666666666666667, 0.11254628677422755)","(0.176, 0.05082181758710665)","(0.05287880540514986, 0.03305203925686919)","(1.5382922425866128, 0.5921887253348497)"
1,2,"(0.0, 0.0)","(0.5533333333333333, 0.1846489590960049)","(0.060000000000000005, 0.09102589898327995)","(0.16, 0.26403462976338105)","(0.22666666666666668, 0.05936168397046636)","(0.2, 0.07855844048495726)","(0.09852503823737303, 0.03215728413439759)","(1.4407219701136151, 0.41140191582395813)"
2,3,"(0.0, 0.0)","(0.58, 0.152127765851133)","(0.05333333333333334, 0.0990430401872025)","(0.18666666666666665, 0.2642149197330155)","(0.34, 0.17237832147426693)","(0.232, 0.08064029478404171)","(0.15356467858267328, 0.05489677927892071)","(1.490091201538841, 0.5287249502645777)"
3,4,"(0.0, 0.0)","(0.5866666666666667, 0.1302013093343571)","(0.10666666666666667, 0.13345232785352157)","(0.12666666666666668, 0.22509257354845508)","(0.37333333333333335, 0.13870146083619753)","(0.23866666666666667, 0.06653319973266479)","(0.20683999235431352, 0.08008738682060171)","(1.4434627328223237, 0.3973177765246247)"
4,5,"(0.0, 0.0)","(0.5733333333333334, 0.12227992865708154)","(0.08666666666666667, 0.12459458063579461)","(0.12666666666666668, 0.2218965868103771)","(0.3666666666666667, 0.198805959477601)","(0.23066666666666666, 0.0785099326442809)","(0.2358503681762765, 0.08098901102184665)","(1.460504736037304, 0.44368437697998203)"
