,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.6266666666666667, 0.1334523278535216)","(0.0, 0.0)","(0.04666666666666667, 0.0915475416434127)","(0.11333333333333334, 0.0833809387832792)","(0.15733333333333333, 0.03369329451445933)","(0.05287880540514986, 0.03305203925686919)","(1.5382922425866128, 0.5921887253348497)"
1,2,"(0.0, 0.0)","(0.5466666666666666, 0.15055453054181617)","(0.03333333333333333, 0.0723746864455746)","(0.2, 0.31167748898959186)","(0.23333333333333334, 0.10465362369445672)","(0.20266666666666666, 0.07245359762995768)","(0.09852503823737303, 0.03215728413439759)","(1.4407219701136151, 0.41140191582395813)"
2,3,"(0.0, 0.0)","(0.5866666666666667, 0.1807392228230128)","(0.03333333333333333, 0.0723746864455746)","(0.14, 0.2164651077128664)","(0.32666666666666666, 0.15796322658258458)","(0.21733333333333332, 0.07666873703208654)","(0.15356467858267328, 0.05489677927892071)","(1.490091201538841, 0.5287249502645777)"
3,4,"(0.0, 0.0)","(0.6133333333333333, 0.11254628677422754)","(0.07333333333333333, 0.1279880946844369)","(0.12666666666666668, 0.2433887738538802)","(0.36, 0.14040757000349274)","(0.23466666666666666, 0.06566872126348246)","(0.20683999235431352, 0.08008738682060171)","(1.4434627328223237, 0.3973177765246247)"
4,5,"(0.0, 0.0)","(0.5866666666666667, 0.1302013093343571)","(0.06666666666666667, 0.11126972805283736)","(0.15333333333333332, 0.2748159557300295)","(0.33999999999999997, 0.17237832147426693)","(0.22933333333333333, 0.08514413549695486)","(0.2358503681762765, 0.08098901102184665)","(1.460504736037304, 0.44368437697998203)"
