,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.96, 0.05070925528371099)","(0.12666666666666668, 0.23744673588186546)","(0.02, 0.07745966692414834)","(0.5533333333333333, 0.12459458063579461)","(0.332, 0.053878169446048764)","(433.8882570354889, 26.993648788303883)","(6.812693027919158, 3.7630826635062444)"
1,2,"(0.0, 0.0)","(0.9933333333333333, 0.025819888974716106)","(0.14666666666666667, 0.24746332099544616)","(0.15333333333333332, 0.24746332099544618)","(0.6933333333333334, 0.1334523278535216)","(0.3973333333333333, 0.07591975713745089)","(808.3594627250607, 44.1094388438675)","(6.852536298303554, 2.961746139071494)"
2,3,"(0.0, 0.0)","(0.9933333333333333, 0.025819888974716106)","(0.14666666666666667, 0.25875158154566114)","(0.8933333333333333, 0.1162919151265879)","(0.7533333333333333, 0.17265434778633237)","(0.5573333333333333, 0.0844703385528796)","(1142.8558421270145, 72.36287254587488)","(7.099564061795051, 2.4157588730522215)"
3,4,"(0.0, 0.0)","(0.9933333333333333, 0.025819888974716106)","(0.18, 0.25128242505765724)","(1.0, 0.0)","(0.8200000000000001, 0.1424279266355945)","(0.5986666666666667, 0.06435023217481331)","(1494.9465145260717, 60.82632411660582)","(6.699793444775666, 1.6674649356949203)"
4,5,"(0.0, 0.0)","(0.9933333333333333, 0.025819888974716106)","(0.18666666666666668, 0.24746332099544618)","(1.0, 0.0)","(0.8733333333333334, 0.10327955589886445)","(0.6106666666666667, 0.053913510984415276)","(1830.6759631481332, 100.04706504513022)","(6.882037389759595, 2.1837442214908886)"
