,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.9666666666666667, 0.06172133998483675)","(0.02, 0.041403933560541256)","(0.02, 0.07745966692414834)","(0.52, 0.14242792663559448)","(0.30533333333333335, 0.03419830126663911)","(4756.4028965103125, 138.98144360674738)","(1.5171006929905464, 0.44684354501766704)"
1,2,"(0.0, 0.0)","(0.98, 0.056061191058138796)","(0.006666666666666667, 0.025819888974716113)","(0.12000000000000001, 0.18593393604027364)","(0.6133333333333333, 0.10600988273786194)","(0.34400000000000003, 0.0415417174141162)","(4316.5492176059015, 149.52607384799919)","(1.4608233815369507, 0.4268269521125459)"
2,3,"(0.0, 0.0)","(0.9866666666666667, 0.03518657752744983)","(0.02, 0.041403933560541256)","(0.1, 0.19639610121239315)","(0.6799999999999999, 0.10823255385643321)","(0.35733333333333334, 0.05119523787377474)","(3974.8728772584195, 166.63130548690978)","(1.4322312807198614, 0.42033853203633154)"
3,4,"(0.0, 0.0)","(0.9866666666666667, 0.03518657752744983)","(0.02666666666666667, 0.04577377082170635)","(0.08666666666666667, 0.14573295865416044)","(0.6733333333333333, 0.14375905768565217)","(0.3546666666666667, 0.05097151398668905)","(3865.3410376810157, 176.09207488587163)","(1.51668779887259, 0.5122434223391035)"
4,5,"(0.0, 0.0)","(0.9933333333333333, 0.025819888974716106)","(0.013333333333333334, 0.035186577527449844)","(0.05333333333333334, 0.11254628677422755)","(0.7133333333333334, 0.1684664725722967)","(0.3546666666666667, 0.043730778090275875)","(3751.724602560932, 144.85239506400248)","(1.4541031457018108, 0.5534281790379326)"
